CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,SEQUENCE,PREEVENT,CASEWGT,PSUSTRAT,VERSION
2401102,48,38,1-48-2024-038-07,7,1,1,8,606.894233071279,12,9
2401660,18,64,1-18-2024-064-09,9,1,2,6,95.1775471436952,6,9
2401660,18,64,1-18-2024-064-09,9,1,1,2,95.1775471436952,6,9
2404196,28,129,1-28-2024-129-04,4,1,1,8,47.851485985308,3,9
2405639,60,95,1-60-2024-095-08,8,1,1,8,149.057520788789,8,9
2403887,24,110,1-24-2024-110-01,1,1,1,2,23.1726143074507,1,9
2403887,24,110,1-24-2024-110-01,1,1,2,2,23.1726143074507,1,9
2402490,32,89,1-32-2024-089-08,8,1,1,8,231.943348479395,7,9
2400475,18,17,1-18-2024-017-09,9,1,1,2,225.042342558066,6,9
2403584,69,75,1-69-2024-075-08,8,1,1,4,99.4639493060289,8,9
2402352,32,83,1-32-2024-083-04,4,1,3,6,1568.60179570378,7,9
2404333,28,134,1-28-2024-134-04,4,2,1,2,47.851485985308,3,9
2403586,69,77,1-69-2024-077-08,8,1,2,6,99.4639493060289,8,9
2403586,69,77,1-69-2024-077-08,8,1,1,2,99.4639493060289,8,9
2404227,69,96,1-69-2024-096-01,1,1,1,8,8.63923868287943,8,9
2403810,24,107,1-24-2024-107-06,6,1,1,8,447.799479425483,1,9
2401470,20,41,1-20-2024-041-09,9,1,1,4,98.2193631427361,11,9
2400605,20,16,1-20-2024-016-04,4,1,2,4,98.2982956547551,11,9
2400605,20,16,1-20-2024-016-04,4,1,3,8,98.2982956547551,11,9
2401728,48,58,1-48-2024-058-09,9,1,1,8,244.140868382295,12,9
2402352,32,83,1-32-2024-083-04,4,1,2,5,1568.60179570378,7,9
2402352,32,83,1-32-2024-083-04,4,1,1,4,1568.60179570378,7,9
2404581,24,128,1-24-2024-128-07,7,1,1,8,1138.83188436001,1,9
2404507,69,102,1-69-2024-102-03,3,1,1,2,59.7451014057249,8,9
2404507,69,102,1-69-2024-102-03,3,1,2,2,59.7451014057249,8,9
2401896,48,64,1-48-2024-064-07,7,1,1,4,1360.45275911138,12,9
2401896,48,64,1-48-2024-064-07,7,1,3,8,1360.45275911138,12,9
2401896,48,64,1-48-2024-064-07,7,1,2,4,1360.45275911138,12,9
2403461,69,73,1-69-2024-073-01,1,1,2,2,25.5510252230987,8,9
2402336,24,57,1-24-2024-057-03,3,4,1,4,93.2665902000933,1,9
2403969,69,87,1-69-2024-087-09,9,1,1,4,422.536777767683,8,9
2403969,69,87,1-69-2024-087-09,9,1,3,4,422.536777767683,8,9
2403969,69,87,1-69-2024-087-09,9,1,2,4,422.536777767683,8,9
2403969,69,87,1-69-2024-087-09,9,1,4,4,422.536777767683,8,9
2401031,31,22,1-31-2024-022-07,7,1,1,4,230.868935151332,6,9
2401031,31,22,1-31-2024-022-07,7,1,2,8,230.868935151332,6,9
2402731,31,57,1-31-2024-057-04,4,1,1,2,222.052598299916,6,9
2402731,31,57,1-31-2024-057-04,4,1,2,6,222.052598299916,6,9
2404881,31,104,1-31-2024-104-09,9,1,2,6,161.39423315543,6,9
2404881,31,104,1-31-2024-104-09,9,1,1,2,161.39423315543,6,9
2400767,31,14,1-31-2024-014-10,10,1,1,2,629.390692181651,6,9
2400767,31,14,1-31-2024-014-10,10,1,2,6,629.390692181651,6,9
2403363,31,68,1-31-2024-068-09,9,1,2,6,161.39423315543,6,9
2403363,31,68,1-31-2024-068-09,9,1,1,2,161.39423315543,6,9
2403646,31,72,1-31-2024-072-09,9,1,1,2,161.39423315543,6,9
2400892,31,18,1-31-2024-018-07,7,1,1,2,230.868935151332,6,9
2400892,31,18,1-31-2024-018-07,7,1,2,6,230.868935151332,6,9
2400403,31,6,1-31-2024-006-08,8,1,1,8,222.937813489072,6,9
2405825,31,123,1-31-2024-123-01,1,1,2,6,190.536266122907,6,9
2405825,31,123,1-31-2024-123-01,1,1,1,2,190.536266122907,6,9
2403818,31,77,1-31-2024-077-07,7,1,1,8,230.868935151332,6,9
2405249,31,112,1-31-2024-112-10,10,1,2,9,419.593794787767,6,9
2405249,31,112,1-31-2024-112-10,10,1,1,8,419.593794787767,6,9
2405249,31,112,1-31-2024-112-10,10,1,3,2,419.593794787767,6,9
2405249,31,112,1-31-2024-112-10,10,1,4,6,419.593794787767,6,9
2403646,31,72,1-31-2024-072-09,9,1,2,6,161.39423315543,6,9
2401736,31,33,1-31-2024-033-08,8,1,2,9,222.937813489072,6,9
2401736,31,33,1-31-2024-033-08,8,1,3,2,222.937813489072,6,9
2401736,31,33,1-31-2024-033-08,8,1,4,6,222.937813489072,6,9
2401999,31,35,1-31-2024-035-04,4,1,1,8,222.052598299916,6,9
2404647,31,98,1-31-2024-098-07,7,1,1,8,230.868935151332,6,9
2406182,31,133,1-31-2024-133-10,10,1,1,8,419.593794787767,6,9
2401029,31,20,1-31-2024-020-09,9,1,1,2,161.39423315543,6,9
2401029,31,20,1-31-2024-020-09,9,1,2,6,161.39423315543,6,9
2402002,31,38,1-31-2024-038-10,10,1,1,8,419.593794787767,6,9
2402268,31,44,1-31-2024-044-07,7,1,1,2,230.868935151332,6,9
2402268,31,44,1-31-2024-044-07,7,1,2,6,230.868935151332,6,9
2401736,31,33,1-31-2024-033-08,8,1,1,8,222.937813489072,6,9
2402525,31,48,1-31-2024-048-08,8,1,1,2,222.937813489072,6,9
2402525,31,48,1-31-2024-048-08,8,1,2,6,222.937813489072,6,9
2404377,31,91,1-31-2024-091-07,7,1,2,6,601.231311120415,6,9
2404377,31,91,1-31-2024-091-07,7,1,1,2,601.231311120415,6,9
2403730,31,75,1-31-2024-075-06,6,1,2,6,308.176861795721,6,9
2403730,31,75,1-31-2024-075-06,6,1,1,2,308.176861795721,6,9
2403990,11,119,1-11-2024-119-03,3,1,1,4,72.7397637397295,8,9
2404448,11,135,1-11-2024-135-08,8,1,1,8,312.481185044212,8,9
2401471,11,36,1-11-2024-036-03,3,2,1,2,125.31173575998,8,9
2403160,11,89,1-11-2024-089-04,4,1,1,2,292.515838449788,8,9
2401150,11,26,1-11-2024-026-09,9,1,1,4,1381.58145851241,8,9
2402536,11,69,1-11-2024-069-05,5,1,1,8,31.8812723055547,8,9
2400134,11,3,1-11-2024-003-03,3,1,1,2,69.9532021494563,8,9
2405830,11,175,1-11-2024-175-07,7,1,1,8,874.79164024383,8,9
2402335,11,62,1-11-2024-062-09,9,1,1,8,1226.69659083428,8,9
2402713,11,74,1-11-2024-074-07,7,4,1,8,1887.19969222058,8,9
2403411,11,99,1-11-2024-099-03,3,1,1,8,74.3356188554781,8,9
2401279,11,31,1-11-2024-031-02,2,1,1,8,30.7614595081659,8,9
2403895,11,118,1-11-2024-118-01,1,1,2,9,61.3849433368869,8,9
2403895,11,118,1-11-2024-118-01,1,1,1,8,61.3849433368869,8,9
2403895,11,118,1-11-2024-118-01,1,1,3,2,61.3849433368869,8,9
2403895,11,118,1-11-2024-118-01,1,1,4,6,61.3849433368869,8,9
2403210,11,92,1-11-2024-092-09,9,1,2,6,1483.52893742629,8,9
2403210,11,92,1-11-2024-092-09,9,1,1,2,1483.52893742629,8,9
2403708,11,111,1-11-2024-111-03,3,1,2,6,58.7493642784988,8,9
2403708,11,111,1-11-2024-111-03,3,1,1,2,58.7493642784988,8,9
2400208,11,4,1-11-2024-004-07,7,1,1,4,657.057558003413,8,9
2401278,11,30,1-11-2024-030-06,6,1,1,2,4617.44446865698,8,9
2400608,11,15,1-11-2024-015-09,9,1,1,3,1357.74178221116,8,9
2400608,11,15,1-11-2024-015-09,9,1,2,6,1357.74178221116,8,9
2405068,11,150,1-11-2024-150-01,1,1,1,4,37.1443494829188,8,9
2400814,11,19,1-11-2024-019-05,5,1,2,6,47.8296245732879,8,9
2402572,11,72,1-11-2024-072-06,6,1,1,8,486.399762010129,8,9
2401404,11,34,1-11-2024-034-06,6,1,1,8,464.191411913823,8,9
2402852,11,80,1-11-2024-080-04,4,1,1,8,630.031575937947,8,9
2400814,11,19,1-11-2024-019-05,5,1,1,2,47.8296245732879,8,9
2403845,11,116,1-11-2024-116-04,4,1,1,98,530.793567452246,8,9
2402236,11,56,1-11-2024-056-03,3,1,1,2,89.3897343071386,8,9
2406089,11,182,1-11-2024-182-02,2,1,1,8,30.7614595081659,8,9
2404320,11,130,1-11-2024-130-08,8,1,2,6,61.2590769851716,8,9
2404320,11,130,1-11-2024-130-08,8,1,1,2,61.2590769851716,8,9
2405253,11,155,1-11-2024-155-04,4,1,1,8,1102.67366627632,8,9
2400041,11,1,1-11-2024-001-07,7,1,1,8,39.2977008375247,8,9
2405720,11,172,1-11-2024-172-03,3,1,2,6,88.745143140243,8,9
2405720,11,172,1-11-2024-172-03,3,1,1,2,88.745143140243,8,9
2402680,13,65,1-13-2024-065-03,3,1,1,8,1410.16571018734,7,9
2400808,13,17,1-13-2024-017-03,3,2,1,99,165.322256679905,7,9
2401512,13,41,1-13-2024-041-01,1,1,1,6,142.42459784573,7,9
2402170,13,56,1-13-2024-056-01,1,1,1,4,113.79721373521,7,9
2401366,13,38,1-13-2024-038-07,7,1,1,8,4101.1572958259,7,9
2400439,13,10,1-13-2024-010-04,4,1,1,6,1455.25041551642,7,9
2402679,13,64,1-13-2024-064-NM1,21,1,1,2,52.9890988226477,7,9
2402038,13,54,1-13-2024-054-02,2,1,1,99,28.453150066667,7,9
2405673,13,80,1-13-2024-080-02,2,1,1,6,31.205373911949,7,9
2402596,13,63,1-13-2024-063-03,3,1,1,2,1105.97796358411,7,9
2402596,13,63,1-13-2024-063-03,3,1,2,6,1105.97796358411,7,9
2406383,13,89,1-13-2024-089-03,3,1,1,2,71.2960138352861,7,9
2406383,13,89,1-13-2024-089-03,3,1,2,6,71.2960138352861,7,9
2400572,13,11,1-13-2024-011-03,3,1,1,2,435.984145595408,7,9
2401511,13,40,1-13-2024-040-08,8,1,1,6,895.63750046512,7,9
2401889,13,49,1-13-2024-049-02,2,1,1,2,10.2488631638442,7,9
2401889,13,49,1-13-2024-049-02,2,1,2,6,10.2488631638442,7,9
2406303,13,87,1-13-2024-087-04,4,1,2,2,4743.1737256046,7,9
2406303,13,87,1-13-2024-087-04,4,1,1,2,4743.1737256046,7,9
2406303,13,87,1-13-2024-087-04,4,1,3,6,4743.1737256046,7,9
2405143,13,76,1-13-2024-076-05,5,1,1,2,173.721593153865,7,9
2401213,13,32,1-13-2024-032-02,2,1,1,4,9.13287494953795,7,9
2401213,13,32,1-13-2024-032-02,2,1,2,8,9.13287494953795,7,9
2400291,13,7,1-13-2024-007-09,9,1,1,8,3966.28929239835,7,9
2403059,13,69,1-13-2024-069-08,8,2,1,4,662.037483220339,7,9
2400019,13,1,1-13-2024-001-05,5,1,1,4,20.2147445391711,7,9
2400171,13,4,1-13-2024-004-06,6,1,1,8,2042.25670106002,7,9
2404605,13,75,1-13-2024-075-08,8,1,1,2,444.288622217649,7,9
2402037,13,53,1-13-2024-053-02,2,1,1,6,28.4531500720589,7,9
2401625,13,43,1-13-2024-043-01,1,1,1,2,75.8329269212162,7,9
2401625,13,43,1-13-2024-043-01,1,1,2,6,75.8329269212162,7,9
2405143,13,76,1-13-2024-076-05,5,1,2,6,173.721593153865,7,9
2402557,73,77,1-73-2024-077-09,9,1,1,2,37.2128206324797,3,9
2402557,73,77,1-73-2024-077-09,9,1,2,6,37.2128206324797,3,9
2401904,73,60,1-73-2024-060-03,3,1,1,2,68.2979904850395,3,9
2400959,73,33,1-73-2024-033-08,8,1,1,2,40.1180243892693,3,9
2400959,73,33,1-73-2024-033-08,8,1,2,6,40.1180243892693,3,9
2401231,73,42,1-73-2024-042-01,1,1,1,2,29.6045947385831,3,9
2402559,73,79,1-73-2024-079-06,6,1,1,8,37.0946854309253,3,9
2400672,73,20,1-73-2024-020-07,7,1,1,2,161.316937996536,3,9
2400672,73,20,1-73-2024-020-07,7,1,2,6,161.316937996536,3,9
2401631,73,53,1-73-2024-053-06,6,1,1,8,124.237921920993,3,9
2402174,73,66,1-73-2024-066-08,8,1,2,6,40.1180243892693,3,9
2400090,73,3,1-73-2024-003-03,3,1,1,2,59.7233547597489,3,9
2400090,73,3,1-73-2024-003-03,3,1,2,6,59.7233547597489,3,9
2400159,73,7,1-73-2024-007-09,9,1,1,8,119.848974462893,3,9
2402174,73,66,1-73-2024-066-08,8,1,1,2,40.1180243892693,3,9
2401229,73,40,1-73-2024-040-04,4,1,1,2,101.005219693877,3,9
2401229,73,40,1-73-2024-040-04,4,1,2,6,101.005219693877,3,9
2401461,73,47,1-73-2024-047-07,7,2,1,2,83.6823530605529,3,9
2402308,73,68,1-73-2024-068-09,9,1,1,8,174.218090008261,3,9
2400713,73,22,1-73-2024-022-06,6,1,1,8,62.7249966038343,3,9
2401864,77,63,1-77-2024-063-07,7,1,1,4,2827.15580820604,9,9
2401864,77,63,1-77-2024-063-07,7,1,2,5,2827.15580820604,9,9
2401864,77,63,1-77-2024-063-07,7,1,3,2,2827.15580820604,9,9
2401864,77,63,1-77-2024-063-07,7,1,4,6,2827.15580820604,9,9
2404532,77,144,1-77-2024-144-09,9,1,2,6,74.095201462238,9,9
2404532,77,144,1-77-2024-144-09,9,1,1,2,74.095201462238,9,9
2405032,77,161,1-77-2024-161-05,5,1,1,2,90.6570748528622,9,9
2403174,77,109,1-77-2024-109-05,5,1,1,2,90.6570748528622,9,9
2404909,77,158,1-77-2024-158-03,3,1,1,6,283.775942342132,9,9
2401334,77,45,1-77-2024-045-05,5,1,1,2,90.6570748528622,9,9
2401208,77,41,1-77-2024-041-06,6,1,1,8,808.070771802769,9,9
2402012,77,68,1-77-2024-068-09,9,1,1,2,658.884544648382,9,9
2402012,77,68,1-77-2024-068-09,9,1,2,6,658.884544648382,9,9
2406234,77,202,1-77-2024-202-05,5,1,1,8,90.6570748528622,9,9
2406240,77,201,1-77-2024-201-06,6,1,1,8,1537.21615541284,9,9
2405032,77,161,1-77-2024-161-05,5,1,2,6,90.6570748528622,9,9
2403297,77,113,1-77-2024-113-04,4,1,1,2,367.311932666986,9,9
2405389,77,172,1-77-2024-172-05,5,1,1,8,252.588010899409,9,9
2400154,77,4,1-77-2024-004-05,5,1,1,2,90.6570748528622,9,9
2402275,77,78,1-77-2024-078-08,8,1,1,2,341.959658651189,9,9
2406013,77,193,1-77-2024-193-09,9,1,2,6,1784.0686377395,9,9
2406013,77,193,1-77-2024-193-09,9,1,1,2,1784.0686377395,9,9
2400554,77,18,1-77-2024-018-06,6,1,1,8,578.824092897886,9,9
2400554,77,18,1-77-2024-018-06,6,1,2,9,578.824092897886,9,9
2400554,77,18,1-77-2024-018-06,6,1,3,2,578.824092897886,9,9
2400554,77,18,1-77-2024-018-06,6,1,4,6,578.824092897886,9,9
2400277,77,7,1-77-2024-007-03,3,1,1,8,65.1275025618817,9,9
2405767,77,184,1-77-2024-184-03,3,1,1,8,184.132204995162,9,9
2404289,77,138,1-77-2024-138-03,3,1,2,2,7405.75351726145,9,9
2404289,77,138,1-77-2024-138-03,3,1,1,2,7405.75351726145,9,9
2400422,77,14,1-77-2024-014-08,8,1,1,8,157.408312207112,9,9
2402011,77,67,1-77-2024-067-09,9,1,1,2,658.884544648382,9,9
2404770,77,154,1-77-2024-154-02,2,1,1,8,83.1566199866033,9,9
2403422,77,118,1-77-2024-118-02,2,1,1,2,83.1566199866033,9,9
2402503,77,85,1-77-2024-085-03,3,1,1,2,78.5516932728452,9,9
2401613,77,56,1-77-2024-056-05,5,1,1,2,90.6570748528622,9,9
2401613,77,56,1-77-2024-056-05,5,1,2,6,90.6570748528622,9,9
2403419,77,115,1-77-2024-115-05,5,1,1,6,143.029350117903,9,9
2401335,77,46,1-77-2024-046-09,9,1,1,8,1115.38810302438,9,9
2404183,77,136,1-77-2024-136-05,5,1,1,8,90.6570748528622,9,9
2405880,77,187,1-77-2024-187-05,5,1,1,2,90.6570748528622,9,9
2400279,77,9,1-77-2024-009-08,8,1,1,8,102.349519441103,9,9
2403173,77,108,1-77-2024-108-02,2,1,1,8,83.1566199866033,9,9
2405643,77,180,1-77-2024-180-08,8,1,1,8,272.76803017717,9,9
2403296,77,112,1-77-2024-112-09,9,1,1,8,633.717187189689,9,9
2406130,77,200,1-77-2024-200-05,5,1,1,2,90.6570748528622,9,9
2402276,77,79,1-77-2024-079-02,2,1,1,8,83.1566199866033,9,9
2400553,77,17,1-77-2024-017-05,5,1,1,8,90.6570748528622,9,9
2403538,81,81,1-81-2024-081-05,5,1,2,8,27.4895135360166,8,9
2403538,81,81,1-81-2024-081-05,5,1,1,4,27.4895135360166,8,9
2400040,81,2,1-81-2024-002-03,3,1,1,8,266.037932580766,8,9
2405384,81,137,1-81-2024-137-05,5,2,1,2,129.714251488084,8,9
2405135,81,131,1-81-2024-131-02,2,1,1,2,19.8489853441235,8,9
2402023,81,41,1-81-2024-041-03,3,3,1,4,602.98592517973,8,9
2403162,81,70,1-81-2024-070-03,3,1,2,6,379.516553503678,8,9
2403162,81,70,1-81-2024-070-03,3,1,1,2,379.516553503678,8,9
2401347,81,28,1-81-2024-028-05,5,1,1,6,184.417144420412,8,9
2403414,81,78,1-81-2024-078-03,3,1,2,8,724.481315272684,8,9
2403414,81,78,1-81-2024-078-03,3,1,1,4,724.481315272684,8,9
2405526,81,141,1-81-2024-141-04,4,2,1,2,1036.6680070916,8,9
2402792,81,58,1-81-2024-058-05,5,1,1,2,132.915544628643,8,9
2404767,81,119,1-81-2024-119-NM1,21,1,1,8,47.7030665360098,8,9
2403024,81,64,1-81-2024-064-03,3,1,1,4,500.867923811082,8,9
2401868,81,37,1-81-2024-037-08,8,1,1,2,235.193251994868,8,9
2406314,81,164,1-81-2024-164-07,7,1,1,8,307.519910408279,8,9
2404480,82,119,1-82-2024-119-04,4,2,1,4,628.465739258919,1,9
2404861,82,131,1-82-2024-131-08,8,1,2,6,73.6648671641184,1,9
2405373,82,154,1-82-2024-154-03,3,1,1,98,106.689933259017,1,9
2401142,82,29,1-82-2024-029-04,4,1,1,8,204.821008822528,1,9
2402238,82,53,1-82-2024-053-03,3,2,1,2,191.252816223053,1,9
2403386,82,86,1-82-2024-086-06,6,1,1,8,346.376623734345,1,9
2403117,82,79,1-82-2024-079-10,10,1,1,8,7754.29853635363,1,9
2401603,82,38,1-82-2024-038-03,3,1,1,8,106.104530068342,1,9
2404367,82,117,1-82-2024-117-04,4,1,1,8,154.217770459003,1,9
2405226,82,147,1-82-2024-147-03,3,1,2,6,235.638419441912,1,9
2405226,82,147,1-82-2024-147-03,3,1,1,2,235.638419441912,1,9
2402907,82,73,1-82-2024-073-06,6,2,1,2,335.530067045794,1,9
2405995,82,166,1-82-2024-166-05,5,2,1,2,31.9198775635953,1,9
2406193,82,168,1-82-2024-168-07,7,2,1,2,1697.47710151414,1,9
2404985,82,138,1-82-2024-138-06,6,1,1,8,296.453213622496,1,9
2403250,82,82,1-82-2024-082-10,10,1,1,8,6068.75490629749,1,9
2404861,82,131,1-82-2024-131-08,8,1,1,2,73.6648671641184,1,9
2401309,82,32,1-82-2024-032-10,10,1,1,8,7602.82091849432,1,9
2403745,82,95,1-82-2024-095-03,3,1,1,8,164.72088551629,1,9
2404446,24,125,1-24-2024-125-04,4,1,1,2,344.018308320791,1,9
2402840,24,78,1-24-2024-078-03,3,1,1,2,61.4084153169314,1,9
2400493,24,9,1-24-2024-009-03,3,1,1,6,57.0773068448119,1,9
2404709,24,131,1-24-2024-131-06,6,1,1,8,165.129672435837,1,9
2402205,24,55,1-24-2024-055-03,3,1,1,2,25.0633899458079,1,9
2402205,24,55,1-24-2024-055-03,3,1,2,6,25.0633899458079,1,9
2406068,24,167,1-24-2024-167-02,2,1,1,8,24.2721053029394,1,9
2402974,24,80,1-24-2024-080-05,5,2,2,9,24.2721053029394,1,9
2402974,24,80,1-24-2024-080-05,5,2,1,8,24.2721053029394,1,9
2403598,24,103,1-24-2024-103-08,8,1,2,6,78.1789949150618,1,9
2403598,24,103,1-24-2024-103-08,8,1,1,2,78.1789949150618,1,9
2404580,24,127,1-24-2024-127-03,3,2,1,2,95.9250634567464,1,9
2404102,24,114,1-24-2024-114-09,9,1,1,8,500.950378279668,1,9
2402710,24,72,1-24-2024-072-04,4,1,1,8,158.672556058952,1,9
2402710,24,72,1-24-2024-072-04,4,1,2,7,158.672556058952,1,9
2402710,24,72,1-24-2024-072-04,4,2,1,2,158.672556058952,1,9
2401399,24,32,1-24-2024-032-03,3,1,1,2,45.4386068459632,1,9
2401399,24,32,1-24-2024-032-03,3,1,2,6,45.4386068459632,1,9
2405447,24,151,1-24-2024-151-03,3,1,1,8,75.8937035902886,1,9
2400339,24,6,1-24-2024-006-08,8,1,1,8,59.5669287216797,1,9
2400339,24,6,1-24-2024-006-08,8,1,2,7,59.5669287216797,1,9
2400339,24,6,1-24-2024-006-08,8,1,3,2,59.5669287216797,1,9
2400609,24,11,1-24-2024-011-03,3,1,1,8,56.1071654769514,1,9
2400609,24,11,1-24-2024-011-03,3,1,2,7,56.1071654769514,1,9
2405066,24,141,1-24-2024-141-06,6,1,1,2,315.309333375426,1,9
2405196,24,146,1-24-2024-146-09,9,1,1,4,312.143442317107,1,9
2402336,24,57,1-24-2024-057-03,3,3,1,4,93.2665902000933,1,9
2402463,24,60,1-24-2024-060-05,5,1,1,8,24.2721053029394,1,9
2401567,24,36,1-24-2024-036-03,3,1,1,2,174.327977699745,1,9
2406267,24,173,1-24-2024-173-10,10,1,1,4,12047.7996238145,1,9
2405563,24,154,1-24-2024-154-06,6,1,1,2,158.34973642154,1,9
2400536,79,15,1-79-2024-015-06,6,1,1,8,120.772111910736,8,9
2401380,79,29,1-79-2024-029-09,9,1,1,8,1215.24688521058,8,9
2402683,79,57,1-79-2024-057-03,3,1,1,4,104.756877618907,8,9
2402835,79,61,1-79-2024-061-09,9,1,1,8,117.957752270952,8,9
2402257,79,47,1-79-2024-047-10,10,1,2,6,1174.7376928668,8,9
2402438,79,52,1-79-2024-052-04,4,1,1,8,103.687310341295,8,9
2401128,79,26,1-79-2024-026-03,3,1,1,8,139.014214440248,8,9
2401645,79,35,1-79-2024-035-06,6,1,1,8,448.844720308613,8,9
2400584,79,17,1-79-2024-017-03,3,1,1,2,135.026101730896,8,9
2400718,79,20,1-79-2024-020-03,3,1,1,2,104.756877618907,8,9
2400312,79,12,1-79-2024-012-05,5,1,1,2,121.577378642075,8,9
2400312,79,12,1-79-2024-012-05,5,1,2,6,121.577378642075,8,9
2401245,79,28,1-79-2024-028-04,4,1,1,7,222.177481341307,8,9
2403699,69,79,1-69-2024-079-03,3,1,1,8,113.00971454884,8,9
2403882,69,83,1-69-2024-083-04,4,2,1,2,89.8384928002341,8,9
2405116,69,124,1-69-2024-124-07,7,1,2,6,454.78095512756,8,9
2405116,69,124,1-69-2024-124-07,7,1,1,2,454.78095512756,8,9
2406054,69,153,1-69-2024-153-01,1,1,1,8,7.66811372485411,8,9
2403071,69,61,1-69-2024-061-03,3,1,1,2,24.0868849457621,8,9
2403071,69,61,1-69-2024-061-03,3,2,1,2,24.0868849457621,8,9
2401540,69,28,1-69-2024-028-10,10,1,1,6,7550.06141425054,8,9
2403798,69,81,1-69-2024-081-02,2,1,1,2,7.43080811052425,8,9
2405433,69,137,1-69-2024-137-05,5,1,2,6,16.5467329701507,8,9
2405433,69,137,1-69-2024-137-05,5,1,1,2,16.5467329701507,8,9
2404639,69,104,1-69-2024-104-10,10,1,1,4,11283.3874602085,8,9
2404639,69,104,1-69-2024-104-10,10,1,2,8,11283.3874602085,8,9
2405301,69,131,1-69-2024-131-05,5,1,1,8,7.30201599951961,8,9
2402602,69,48,1-69-2024-048-05,5,1,1,8,20.2105701272305,8,9
2403700,69,80,1-69-2024-080-01,1,1,1,2,12.402162466744,8,9
2405432,69,136,1-69-2024-136-NM1,21,1,1,8,7.66811372485411,8,9
2400351,69,7,1-69-2024-007-05,5,1,1,8,9.01516669072706,8,9
2400863,69,15,1-69-2024-015-02,2,1,1,8,8.43191074883387,8,9
2406129,77,199,1-77-2024-199-03,3,1,1,6,193.93919154216,9,9
2402794,77,92,1-77-2024-092-04,4,1,1,2,1246.13839964328,9,9
2402142,77,73,1-77-2024-073-01,1,1,1,2,96.927477716339,9,9
2402663,77,89,1-77-2024-089-09,9,1,1,8,2133.28526235266,9,9
2401154,24,25,1-24-2024-025-06,6,2,1,98,116.94575801916,1,9
2405808,24,161,1-24-2024-161-09,9,1,1,8,436.850323051849,1,9
2405195,24,145,1-24-2024-145-03,3,1,1,8,35.8046102202364,1,9
2400212,24,4,1-24-2024-004-04,4,1,1,6,107.064222722261,1,9
2405807,24,160,1-24-2024-160-05,5,1,1,2,24.2721053029394,1,9
2401936,24,47,1-24-2024-047-03,3,1,1,2,32.3570562743358,1,9
2401936,24,47,1-24-2024-047-03,3,1,2,6,32.3570562743358,1,9
2402839,24,77,1-24-2024-077-09,9,1,1,8,535.356593044099,1,9
2405065,24,140,1-24-2024-140-03,3,1,1,8,101.332311537624,1,9
2402734,24,74,1-24-2024-074-03,3,1,1,8,44.3446118602584,1,9
2406172,24,172,1-24-2024-172-09,9,1,1,2,1118.00166555289,1,9
2406169,24,169,1-24-2024-169-01,1,1,1,2,23.1726143074507,1,9
2406269,24,175,1-24-2024-175-02,2,1,1,8,24.2721053029394,1,9
2403215,24,91,1-24-2024-091-06,6,1,1,8,239.788928916115,1,9
2402411,54,61,1-54-2024-061-08,8,1,1,2,161.994257211147,9,9
2400204,54,9,1-54-2024-009-05,5,1,1,2,144.976226836895,9,9
2400204,54,9,1-54-2024-009-05,5,1,2,6,144.976226836895,9,9
2400204,54,9,1-54-2024-009-05,5,1,3,98,144.976226836895,9,9
2400301,54,12,1-54-2024-012-07,7,1,1,2,163.639088013261,9,9
2400301,54,12,1-54-2024-012-07,7,1,2,6,163.639088013261,9,9
2400083,54,6,1-54-2024-006-10,10,1,1,2,594.813207503092,9,9
2400083,54,6,1-54-2024-006-10,10,1,2,3,594.813207503092,9,9
2400020,54,1,1-54-2024-001-08,8,1,1,2,161.994257211147,9,9
2402157,54,54,1-54-2024-054-04,4,1,1,2,152.997399597271,9,9
2402675,54,68,1-54-2024-068-08,8,1,1,8,161.994257211147,9,9
2401794,54,42,1-54-2024-042-10,10,1,1,2,297.406603751546,9,9
2401794,54,42,1-54-2024-042-10,10,1,2,6,297.406603751546,9,9
2400205,54,10,1-54-2024-010-09,9,1,1,8,212.116895387815,9,9
2402561,54,64,1-54-2024-064-10,10,1,1,6,446.109905627319,9,9
2401352,54,33,1-54-2024-033-06,6,1,1,2,154.880686626287,9,9
2401352,54,33,1-54-2024-033-06,6,1,2,6,154.880686626287,9,9
2401881,54,45,1-54-2024-045-09,9,1,1,6,117.274582131211,9,9
2400302,54,13,1-54-2024-013-07,7,2,1,2,163.639088013261,9,9
2402154,54,51,1-54-2024-051-04,4,1,1,8,152.997399597271,9,9
2401882,54,46,1-54-2024-046-07,7,1,1,8,163.639088013261,9,9
2405865,73,148,1-73-2024-148-09,9,1,2,6,300.06155561036,3,9
2405865,73,148,1-73-2024-148-09,9,1,1,2,300.06155561036,3,9
2405169,73,132,1-73-2024-132-10,10,1,1,8,167.518178572804,3,9
2406381,73,159,1-73-2024-159-07,7,1,1,8,115.069299396888,3,9
2403121,76,82,1-76-2024-082-07,7,1,1,2,72.7960942583928,3,9
2403121,76,82,1-76-2024-082-07,7,1,2,6,72.7960942583928,3,9
2400496,76,11,1-76-2024-011-03,3,1,1,2,71.5495535595937,3,9
2403733,76,101,1-76-2024-101-07,7,1,1,8,72.7960942583928,3,9
2400218,76,1,1-76-2024-001-04,4,1,1,2,361.810809583017,3,9
2403134,76,84,1-76-2024-084-10,10,1,2,6,84.6789860292199,3,9
