CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,INTEGRITY,CASEWGT,PSUSTRAT,VERSION
2402852,11,80,1-11-2024-080-04,4,1,0,630.031575937947,8,9
2402188,17,73,1-17-2024-073-06,6,2,0,219.648098632459,4,9
2401853,66,42,1-66-2024-042-09,9,1,0,97.5596917228585,6,9
2401118,66,25,1-66-2024-025-09,9,1,0,97.5596917228585,6,9
2405434,66,104,1-66-2024-104-09,9,2,0,97.5596917228585,6,9
2405861,25,159,1-25-2024-159-06,6,1,0,127.350061812609,2,9
2405271,62,159,1-62-2024-159-05,5,1,9,45.9669509477848,7,9
2405271,62,159,1-62-2024-159-05,5,2,0,45.9669509477848,7,9
2404607,26,111,1-26-2024-111-NM1,21,1,0,76.6867213232,10,9
2404275,81,105,1-81-2024-105-05,5,1,1,127.116650862835,8,9
2404275,81,105,1-81-2024-105-05,5,1,6,127.116650862835,8,9
2404275,81,105,1-81-2024-105-05,5,1,7,127.116650862835,8,9
2403797,20,100,1-20-2024-100-09,9,1,0,1836.75702736119,11,9
2405912,13,82,1-13-2024-082-02,2,1,0,66.7757455815988,7,9
2405912,13,82,1-13-2024-082-02,2,2,0,66.7757455815988,7,9
2402137,57,41,1-57-2024-041-03,3,2,0,137.597597548363,1,9
2401498,54,34,1-54-2024-034-09,9,1,5,117.274582131211,9,9
2401498,54,34,1-54-2024-034-09,9,1,6,117.274582131211,9,9
2401498,54,34,1-54-2024-034-09,9,1,7,117.274582131211,9,9
2401547,25,35,1-25-2024-035-07,7,2,0,531.122940469494,2,9
2401596,66,37,1-66-2024-037-03,3,1,0,79.4686416678806,6,9
2404916,18,124,1-18-2024-124-06,6,1,0,356.201928897073,6,9
2404252,29,57,1-29-2024-057-09,9,1,0,656.152415293416,2,9
2402801,54,72,1-54-2024-072-01,1,1,2,135.319434123776,9,9
2402801,54,72,1-54-2024-072-01,1,1,6,135.319434123776,9,9
2402592,57,53,1-57-2024-053-08,8,1,2,178.816742254017,1,9
2402592,57,53,1-57-2024-053-08,8,1,6,178.816742254017,1,9
2405789,69,148,1-69-2024-148-06,6,1,0,151.099044748365,8,9
2405838,28,178,1-28-2024-178-04,4,1,0,113.418269020985,3,9
2405506,59,161,1-59-2024-161-06,6,1,0,538.216570417831,6,9
2405506,59,161,1-59-2024-161-06,6,2,0,538.216570417831,6,9
2405248,31,111,1-31-2024-111-04,4,1,9,222.052598299916,6,9
2403156,21,66,1-21-2024-066-05,5,1,1,33.7829758264888,11,9
2403156,21,66,1-21-2024-066-05,5,1,5,33.7829758264888,11,9
2403156,21,66,1-21-2024-066-05,5,1,6,33.7829758264888,11,9
2403156,21,66,1-21-2024-066-05,5,1,7,33.7829758264888,11,9
2403393,21,69,1-21-2024-069-02,2,1,1,11.0430466560592,11,9
2403393,21,69,1-21-2024-069-02,2,1,5,11.0430466560592,11,9
2403393,21,69,1-21-2024-069-02,2,1,6,11.0430466560592,11,9
2403393,21,69,1-21-2024-069-02,2,2,6,11.0430466560592,11,9
2403393,21,69,1-21-2024-069-02,2,2,7,11.0430466560592,11,9
2403399,22,102,1-22-2024-102-02,2,1,0,25.2675524846257,12,9
2400743,76,20,1-76-2024-020-03,3,2,0,71.5495535595937,3,9
2401312,26,34,1-26-2024-034-05,5,1,9,29.4855896961851,10,9
2402729,31,55,1-31-2024-055-07,7,1,0,230.868935151332,6,9
2402735,32,95,1-32-2024-095-03,3,1,1,522.145708532268,7,9
2402735,32,95,1-32-2024-095-03,3,1,6,522.145708532268,7,9
2402237,82,52,1-82-2024-052-02,2,1,0,23.9814262485552,1,9
2402237,82,52,1-82-2024-052-02,2,2,9,23.9814262485552,1,9
2403317,54,84,1-54-2024-084-04,4,1,0,152.997399597271,9,9
2403354,60,37,1-60-2024-037-07,7,1,0,1653.18910868645,8,9
2403354,60,37,1-60-2024-037-07,7,2,0,1653.18910868645,8,9
2406010,10,125,1-10-2024-125-03,3,1,0,142.987817041245,4,9
2406022,14,123,1-14-2024-123-06,6,1,0,506.640156077067,8,9
2406022,14,123,1-14-2024-123-06,6,2,7,506.640156077067,8,9
2406059,17,198,1-17-2024-198-04,4,2,0,108.610998588373,4,9
2401731,76,46,1-76-2024-046-04,4,1,0,466.820603617286,3,9
2401104,48,40,1-48-2024-040-07,7,1,0,606.894233071279,12,9
2402727,14,45,1-14-2024-045-05,5,1,0,128.898032008524,8,9
2402776,24,75,1-24-2024-075-03,3,2,0,44.3446118602584,1,9
2404387,81,107,1-81-2024-107-09,9,1,0,10381.8533666727,8,9
2401694,28,47,1-28-2024-047-07,7,1,0,171.379503094117,3,9
2400022,82,1,1-82-2024-001-03,3,4,0,28.1106156827631,1,9
2400071,62,4,1-62-2024-004-02,2,1,0,61.2648028245878,7,9
2400071,62,4,1-62-2024-004-02,2,2,0,61.2648028245878,7,9
2404977,27,157,1-27-2024-157-02,2,1,0,16.0023432140122,3,9
2404436,17,143,1-17-2024-143-06,6,2,0,225.706847093898,4,9
2403162,81,70,1-81-2024-070-03,3,1,0,379.516553503678,8,9
2403168,59,101,1-59-2024-101-04,4,1,0,235.392432458967,6,9
2403411,11,99,1-11-2024-099-03,3,1,0,74.3356188554781,8,9
2400749,27,25,1-27-2024-025-06,6,1,0,20.2078569673904,3,9
2400749,27,25,1-27-2024-025-06,6,2,0,20.2078569673904,3,9
2400257,82,8,1-82-2024-008-06,6,1,0,194.188153888718,1,9
2400257,82,8,1-82-2024-008-06,6,2,0,194.188153888718,1,9
2400998,19,17,1-19-2024-017-04,4,1,0,376.7598096276,9,9
2405083,14,96,1-14-2024-096-05,5,1,0,76.4230415651045,8,9
2404585,60,71,1-60-2024-071-06,6,1,0,1499.92322022074,8,9
2404585,60,71,1-60-2024-071-06,6,2,0,1499.92322022074,8,9
2402913,59,90,1-59-2024-090-09,9,1,0,296.857246688508,6,9
2402670,48,87,1-48-2024-087-03,3,1,0,54.9604072040948,12,9
2402421,48,80,1-48-2024-080-09,9,1,9,786.01808447299,12,9
2402421,48,80,1-48-2024-080-09,9,2,0,786.01808447299,12,9
2400506,32,15,1-32-2024-015-02,2,2,0,16.1834771830848,7,9
2405824,27,181,1-27-2024-181-07,7,1,0,74.8436989750221,3,9
2405326,14,102,1-14-2024-102-03,3,1,0,223.908382589018,8,9
2405326,14,102,1-14-2024-102-03,3,2,0,223.908382589018,8,9
2405332,52,52,1-52-2024-052-04,4,2,0,299.783752144918,12,9
2405077,25,134,1-25-2024-134-02,2,1,0,56.260038334613,2,9
2403013,82,76,1-82-2024-076-09,9,1,0,1663.40326174629,1,9
2403068,12,52,1-12-2024-052-04,4,1,0,384.288289360588,9,9
2402527,30,86,1-30-2024-086-04,4,2,0,672.123046517079,10,9
2401347,81,28,1-81-2024-028-05,5,1,0,184.417144420412,8,9
2401390,17,42,1-17-2024-042-06,6,2,0,94.3786367934732,4,9
2405183,77,163,1-77-2024-163-03,3,1,0,568.911465081433,9,9
2404685,48,152,1-48-2024-152-09,9,1,0,1175.94355118661,12,9
2404685,48,152,1-48-2024-152-09,9,2,0,1175.94355118661,12,9
2404691,19,62,1-19-2024-062-10,10,1,0,6669.19330829912,9,9
2400849,79,22,1-79-2024-022-04,4,1,0,332.18965032769,8,9
2400855,12,17,1-12-2024-017-03,3,1,0,365.80465840508,9,9
2400855,12,17,1-12-2024-017-03,3,2,0,365.80465840508,9,9
2400904,28,23,1-28-2024-023-06,6,1,0,603.235641208148,3,9
2405718,28,175,1-28-2024-175-09,9,1,0,159.603096768965,3,9
2403211,11,93,1-11-2024-093-06,6,1,0,543.991512340262,8,9
2403703,20,99,1-20-2024-099-06,6,1,0,580.152344302802,11,9
2403952,54,95,1-54-2024-095-05,5,1,0,144.976226836895,9,9
2400457,19,10,1-19-2024-010-03,3,1,0,77.5073834776398,9,9
2400457,19,10,1-19-2024-010-03,3,2,0,77.5073834776398,9,9
2400706,31,11,1-31-2024-011-06,6,1,0,238.979638420053,6,9
2402378,26,65,1-26-2024-065-07,7,2,0,1750.10319269405,10,9
2406116,76,183,1-76-2024-183-04,4,1,0,165.951066705846,3,9
2404293,57,116,1-57-2024-116-03,3,1,0,62.0965406792908,1,9
2404293,57,116,1-57-2024-116-03,3,2,0,62.0965406792908,1,9
2402870,28,85,1-28-2024-085-09,9,1,0,92.0175684329191,3,9
2402621,31,53,1-31-2024-053-07,7,1,0,247.070263933881,6,9
2403262,69,66,1-69-2024-066-03,3,1,0,28.3981261614182,8,9
2403901,32,126,1-32-2024-126-02,2,1,7,36.3666949251999,7,9
2405967,25,165,1-25-2024-165-04,4,1,0,345.115336307189,2,9
2406016,77,196,1-77-2024-196-09,9,1,6,1784.0686377395,9,9
2401147,20,29,1-20-2024-029-03,3,1,6,112.627774697382,11,9
2401196,22,36,1-22-2024-036-04,4,1,0,36.8082711468397,12,9
2402819,73,84,1-73-2024-084-04,4,1,0,314.155662053995,3,9
2402229,27,71,1-27-2024-071-04,4,1,0,47.5169504868394,3,9
2403208,11,90,1-11-2024-090-03,3,2,7,146.854334010622,8,9
2404104,11,125,1-11-2024-125-10,10,1,6,9825.60230602596,8,9
2404952,11,147,1-11-2024-147-05,5,1,6,73.2779432619076,8,9
2405831,11,176,1-11-2024-176-05,5,1,2,31.8812723055547,8,9
2405831,11,176,1-11-2024-176-05,5,1,6,31.8812723055547,8,9
2400608,11,15,1-11-2024-015-09,9,1,7,1357.74178221116,8,9
2402460,11,65,1-11-2024-065-02,2,1,1,30.7614595081659,8,9
2400337,11,8,1-11-2024-008-04,4,1,0,308.948683709192,8,9
2402335,11,62,1-11-2024-062-09,9,1,6,1226.69659083428,8,9
2403709,11,112,1-11-2024-112-02,2,2,6,30.7614595081659,8,9
2405830,11,175,1-11-2024-175-07,7,1,0,874.79164024383,8,9
2402703,30,93,1-30-2024-093-02,2,2,7,23.3913815537653,10,9
2400974,30,32,1-30-2024-032-03,3,1,0,313.838331797314,10,9
2400582,30,19,1-30-2024-019-03,3,1,0,421.925490231688,10,9
2401235,48,42,1-48-2024-042-05,5,1,1,80.9035530796695,12,9
2401235,48,42,1-48-2024-042-05,5,1,2,80.9035530796695,12,9
2401235,48,42,1-48-2024-042-05,5,1,6,80.9035530796695,12,9
2405557,17,183,1-17-2024-183-10,10,2,0,8976.37792012195,4,9
2405391,59,158,1-59-2024-158-08,8,2,0,76.4651261147065,6,9
2404822,11,145,1-11-2024-145-03,3,1,0,1695.08681338025,8,9
2404822,11,145,1-11-2024-145-03,3,2,0,1695.08681338025,8,9
2404893,81,124,1-81-2024-124-02,2,2,0,39.0463602579067,8,9
2403376,27,107,1-27-2024-107-03,3,1,0,26.5096922457315,3,9
2403542,59,108,1-59-2024-108-03,3,1,0,55.2187891713604,6,9
2403542,59,108,1-59-2024-108-03,3,2,0,55.2187891713604,6,9
2404009,28,124,1-28-2024-124-08,8,1,6,48.0385140677194,3,9
2404009,28,124,1-28-2024-124-08,8,1,7,48.0385140677194,3,9
2400837,18,32,1-18-2024-032-10,10,1,0,3834.18658920448,6,9
2406173,25,172,1-25-2024-172-03,3,1,0,420.611872511558,2,9
2402305,30,79,1-30-2024-079-02,2,2,0,16.2875943881497,10,9
2403904,30,137,1-30-2024-137-05,5,2,1,43.4171900907947,10,9
2401199,30,40,1-30-2024-040-07,7,1,0,1198.83468004154,10,9
2403074,30,106,1-30-2024-106-04,4,1,0,814.395752762539,10,9
2403074,30,106,1-30-2024-106-04,4,2,0,814.395752762539,10,9
2403592,30,130,1-30-2024-130-07,7,1,0,2295.63447684467,10,9
2402951,30,101,1-30-2024-101-03,3,2,0,416.458514897154,10,9
2401374,30,48,1-30-2024-048-03,3,2,7,249.652206728706,10,9
2400973,30,31,1-30-2024-031-02,2,2,0,16.6145707079083,10,9
2403446,30,125,1-30-2024-125-03,3,2,0,215.060821084077,10,9
2406306,30,214,1-30-2024-214-06,6,1,0,1754.61481084793,10,9
2402184,30,76,1-30-2024-076-05,5,1,0,41.0620689400047,10,9
2401251,30,42,1-30-2024-042-05,5,1,6,57.232530512796,10,9
2401251,30,42,1-30-2024-042-05,5,1,7,57.232530512796,10,9
2405785,30,195,1-30-2024-195-03,3,2,0,303.201045290998,10,9
2402825,30,99,1-30-2024-099-03,3,1,0,163.896934306729,10,9
2402825,30,99,1-30-2024-099-03,3,2,5,163.896934306729,10,9
2402705,30,95,1-30-2024-095-10,10,1,9,24230.4540548434,10,9
2400852,30,27,1-30-2024-027-05,5,2,1,31.7722666149377,10,9
2400852,30,27,1-30-2024-027-05,5,2,7,31.7722666149377,10,9
2402436,30,85,1-30-2024-085-07,7,1,0,1606.47008983315,10,9
2402436,30,85,1-30-2024-085-07,7,2,0,1606.47008983315,10,9
2403443,30,122,1-30-2024-122-03,3,2,0,215.06082110319,10,9
2402069,30,71,1-30-2024-071-03,3,1,0,437.500322170257,10,9
2402069,30,71,1-30-2024-071-03,3,2,0,437.500322170257,10,9
2402441,30,82,1-30-2024-082-07,7,2,0,1606.47008990451,10,9
2403302,30,120,1-30-2024-120-03,3,1,6,125.586126540136,10,9
2403302,30,120,1-30-2024-120-03,3,2,1,125.586126540136,10,9
2405174,30,175,1-30-2024-175-03,3,1,0,228.715099730784,10,9
2401373,30,47,1-30-2024-047-03,3,2,0,249.652206693651,10,9
2403193,30,111,1-30-2024-111-NM1,21,2,6,39.9148366584821,10,9
2406227,30,210,1-30-2024-210-03,3,1,0,339.574625310413,10,9
2404653,30,159,1-30-2024-159-06,6,1,0,514.164723333127,10,9
2403302,30,120,1-30-2024-120-03,3,1,2,125.586126540136,10,9
2405420,30,185,1-30-2024-185-NM1,21,1,0,122.593345274421,10,9
2403193,30,111,1-30-2024-111-NM1,21,2,1,39.9148366584821,10,9
2400196,30,5,1-30-2024-005-03,3,1,1,118.941169354752,10,9
2400196,30,5,1-30-2024-005-03,3,2,6,118.941169354752,10,9
2400196,30,5,1-30-2024-005-03,3,2,7,118.941169354752,10,9
2405932,30,198,1-30-2024-198-03,3,1,0,184.500396636025,10,9
2400757,30,22,1-30-2024-022-05,5,1,2,81.1099107810627,10,9
2404352,30,151,1-30-2024-151-07,7,2,0,4176.39915810018,10,9
2404269,30,149,1-30-2024-149-05,5,1,0,25.0922001614674,10,9
2404269,30,149,1-30-2024-149-05,5,2,0,25.0922001614674,10,9
2402068,30,70,1-30-2024-070-02,2,1,6,18.7124163743047,10,9
2402068,30,70,1-30-2024-070-02,2,1,7,18.7124163743047,10,9
2401781,30,59,1-30-2024-059-05,5,3,0,20.1359424598253,10,9
2403155,30,110,1-30-2024-110-06,6,1,0,542.324515473092,10,9
2405548,30,190,1-30-2024-190-03,3,2,2,738.600104013517,10,9
2401320,30,45,1-30-2024-045-01,1,1,6,103.130123271809,10,9
2402591,30,88,1-30-2024-088-04,4,3,0,895.255206028748,10,9
2401781,30,59,1-30-2024-059-05,5,1,0,20.1359424598253,10,9
2404440,30,153,1-30-2024-153-04,4,1,0,4000.2376327131,10,9
2403919,30,138,1-30-2024-138-06,6,1,0,1365.14512173886,10,9
2402823,30,97,1-30-2024-097-03,3,2,6,163.896934321295,10,9
2401629,30,56,1-30-2024-056-03,3,1,6,520.816161472832,10,9
2401917,19,27,1-19-2024-027-09,9,2,0,701.520150030231,9,9
2401918,19,28,1-19-2024-028-09,9,1,6,701.520150030231,9,9
2405428,20,129,1-20-2024-129-NM1,21,1,6,35.0220589332575,11,9
2402193,20,62,1-20-2024-062-05,5,1,6,19.9171728154044,11,9
2401924,20,57,1-20-2024-057-10,10,1,6,3000.57386828289,11,9
2401005,20,27,1-20-2024-027-06,6,2,6,95.8020270388408,11,9
2400379,20,8,1-20-2024-008-07,7,2,7,432.198032471815,11,9
2400333,20,7,1-20-2024-007-06,6,1,6,119.111028080302,11,9
2401322,20,35,1-20-2024-035-06,6,1,5,183.257346750518,11,9
2400867,20,22,1-20-2024-022-03,3,1,7,107.59759588711,11,9
2405427,20,128,1-20-2024-128-01,1,1,1,86.5244909798919,11,9
2400197,20,3,1-20-2024-003-08,8,1,7,77.6870340942263,11,9
2402375,20,68,1-20-2024-068-03,3,1,6,46.8545499360671,11,9
2405180,20,123,1-20-2024-123-03,3,2,7,77.3409617195656,11,9
2404820,20,119,1-20-2024-119-01,1,1,6,35.0220589332575,11,9
2404820,20,119,1-20-2024-119-01,1,1,7,35.0220589332575,11,9
2402327,20,65,1-20-2024-065-04,4,1,6,167.519556813425,11,9
2400869,20,24,1-20-2024-024-01,1,1,6,35.0220589332575,11,9
2400869,20,24,1-20-2024-024-01,1,1,7,35.0220589332575,11,9
2400666,20,17,1-20-2024-017-03,3,1,7,27.4936400859491,11,9
2400197,20,3,1-20-2024-003-08,8,1,1,77.6870340942263,11,9
2400197,20,3,1-20-2024-003-08,8,1,2,77.6870340942263,11,9
2400197,20,3,1-20-2024-003-08,8,1,6,77.6870340942263,11,9
2406164,20,146,1-20-2024-146-04,4,1,6,304.330370561349,11,9
2400039,20,1,1-20-2024-001-03,3,1,2,48.9011133058566,11,9
2400039,20,1,1-20-2024-001-03,3,1,6,48.9011133058566,11,9
2400812,20,21,1-20-2024-021-03,3,1,6,70.8104625329888,11,9
2400869,20,24,1-20-2024-024-01,1,1,1,35.0220589332575,11,9
2400869,20,24,1-20-2024-024-01,1,1,5,35.0220589332575,11,9
2401922,20,55,1-20-2024-055-01,1,1,1,35.0220589332575,11,9
2401922,20,55,1-20-2024-055-01,1,1,4,35.0220589332575,11,9
2401922,20,55,1-20-2024-055-01,1,1,6,35.0220589332575,11,9
2401922,20,55,1-20-2024-055-01,1,1,7,35.0220589332575,11,9
2401922,20,55,1-20-2024-055-01,1,2,6,35.0220589332575,11,9
2406164,20,146,1-20-2024-146-04,4,1,1,304.330370561349,11,9
2402623,20,74,1-20-2024-074-08,8,1,5,60.8614872836384,11,9
2402623,20,74,1-20-2024-074-08,8,1,6,60.8614872836384,11,9
2402623,20,74,1-20-2024-074-08,8,1,7,60.8614872836384,11,9
2404704,20,116,1-20-2024-116-02,2,1,1,25.0067474296414,11,9
2404704,20,116,1-20-2024-116-02,2,1,7,25.0067474296414,11,9
2402191,20,60,1-20-2024-060-08,8,1,6,45.6832846004092,11,9
2405708,25,153,1-25-2024-153-05,5,1,0,39.3581661506128,2,9
2400490,25,8,1-25-2024-008-03,3,1,0,168.492584658142,2,9
2402087,25,48,1-25-2024-048-03,3,1,0,139.912654997625,2,9
2402087,25,48,1-25-2024-048-03,3,2,0,139.912654997625,2,9
2402211,25,54,1-25-2024-054-03,3,1,6,72.4488725969622,2,9
2402543,25,60,1-25-2024-060-NM1,21,1,0,46.3961698932894,2,9
2403893,25,101,1-25-2024-101-03,3,1,0,266.279947606205,2,9
2403220,25,80,1-25-2024-080-01,1,1,1,37.8996534757413,2,9
2400343,25,7,1-25-2024-007-09,9,1,9,1070.93065887179,2,9
2400223,25,4,1-25-2024-004-06,6,1,0,1245.50805623473,2,9
2402074,66,48,1-66-2024-048-03,3,2,0,79.4686416678806,6,9
2400651,22,17,1-22-2024-017-04,4,1,0,53.2870024901003,12,9
2400651,22,17,1-22-2024-017-04,4,2,0,53.2870024901003,12,9
2400651,22,17,1-22-2024-017-04,4,3,0,53.2870024901003,12,9
2405726,27,176,1-27-2024-176-07,7,1,0,352.3606808973,3,9
2405726,27,176,1-27-2024-176-07,7,2,0,352.3606808973,3,9
2405477,27,170,1-27-2024-170-04,4,1,0,201.717772631549,3,9
2404730,31,101,1-31-2024-101-04,4,1,0,386.371521041855,6,9
2404730,31,101,1-31-2024-101-04,4,2,0,386.371521041855,6,9
2402964,77,100,1-77-2024-100-03,3,1,0,209.980439460019,9,9
2402964,77,100,1-77-2024-100-03,3,2,0,209.980439460019,9,9
2403462,69,74,1-69-2024-074-02,2,1,0,7.30201599951961,8,9
2401292,12,24,1-12-2024-024-04,4,1,0,1344.85073916677,9,9
2401304,15,49,1-15-2024-049-04,4,1,0,66.8680943932722,1,9
2402915,59,92,1-59-2024-092-07,7,1,0,617.998102890454,6,9
2402927,62,81,1-62-2024-081-06,6,1,0,1279.95578725529,7,9
2402417,18,77,1-18-2024-077-06,6,1,0,172.994115439281,6,9
2402417,18,77,1-18-2024-077-06,6,2,0,172.994115439281,6,9
2402429,57,51,1-57-2024-051-10,10,1,0,12788.5527695026,1,9
2400794,15,27,1-15-2024-027-05,5,2,0,13.6400789963135,1,9
2406118,76,185,1-76-2024-185-04,4,1,0,165.951066705846,3,9
2400259,76,5,1-76-2024-005-03,3,1,0,80.9363528734549,3,9
2405632,62,167,1-62-2024-167-07,7,1,0,13775.5743247765,7,9
2405085,14,98,1-14-2024-098-08,8,1,1,330.477317677332,8,9
2405085,14,98,1-14-2024-098-08,8,1,2,330.477317677332,8,9
2405085,14,98,1-14-2024-098-08,8,1,6,330.477317677332,8,9
2405085,14,98,1-14-2024-098-08,8,1,7,330.477317677332,8,9
2403021,22,91,1-22-2024-091-09,9,2,0,45.7773654331265,12,9
2403107,14,50,1-14-2024-050-04,4,2,0,351.094729548175,8,9
2403107,14,50,1-14-2024-050-04,4,3,6,351.094729548175,8,9
2403356,60,39,1-60-2024-039-09,9,1,0,1137.75214806216,8,9
2403356,60,39,1-60-2024-039-09,9,2,0,1137.75214806216,8,9
2403946,18,108,1-18-2024-108-06,6,1,0,263.0958563588,6,9
2401447,22,43,1-22-2024-043-04,4,2,0,53.9355248684657,12,9
2400700,16,23,1-16-2024-023-02,2,1,0,18.740072057542,5,9
2404942,17,161,1-17-2024-161-06,6,2,0,383.615973992306,4,9
2405028,57,151,1-57-2024-151-06,6,1,0,250.484917050996,1,9
2405028,57,151,1-57-2024-151-06,6,2,0,250.484917050996,1,9
2404779,59,139,1-59-2024-139-07,7,2,0,816.506337233632,6,9
2404352,30,151,1-30-2024-151-07,7,1,0,4176.39915810018,10,9
2406024,73,150,1-73-2024-150-06,6,2,0,192.446977093304,3,9
2400024,62,1,1-62-2024-001-06,6,1,0,63.0744733826381,7,9
2400365,52,3,1-52-2024-003-07,7,1,0,1615.30739878604,12,9
2400365,52,3,1-52-2024-003-07,7,2,0,1615.30739878604,12,9
2400451,12,12,1-12-2024-012-06,6,1,0,479.780340296165,9,9
2400614,28,16,1-28-2024-016-03,3,1,0,28.3089754479373,3,9
2403760,22,116,1-22-2024-116-06,6,1,0,32.5176317005135,12,9
2400416,33,4,1-33-2024-004-07,7,1,0,340.191805857762,12,9
2401006,17,30,1-17-2024-030-07,7,1,0,405.540149208172,4,9
2401055,21,25,1-21-2024-025-08,8,1,1,78.3803996099035,11,9
2401055,21,25,1-21-2024-025-08,8,1,6,78.3803996099035,11,9
2401092,81,24,1-81-2024-024-10,10,2,1,24230.4540548434,8,9
2402715,11,76,1-11-2024-076-05,5,1,0,31.8812723055547,8,9
2402629,28,80,1-28-2024-080-07,7,1,0,44.330330715033,3,9
2402678,54,71,1-54-2024-071-10,10,2,6,446.109905627319,9,9
2402039,73,62,1-73-2024-062-06,6,1,0,71.5546863272977,3,9
2405334,28,166,1-28-2024-166-09,9,1,6,97.1901174624373,3,9
2405371,31,114,1-31-2024-114-09,9,2,0,161.39423315543,6,9
2405243,25,140,1-25-2024-140-03,3,1,6,86.4115838760651,2,9
2403351,25,85,1-25-2024-085-05,5,1,0,40.8391079208227,2,9
2403998,25,103,1-25-2024-103-NM1,21,1,0,55.4169403670828,2,9
2403223,25,83,1-25-2024-083-03,3,1,1,218.616726460228,2,9
2403223,25,83,1-25-2024-083-03,3,1,6,218.616726460228,2,9
2401803,25,41,1-25-2024-041-07,7,1,0,202.901831517933,2,9
2406107,25,171,1-25-2024-171-06,6,1,6,308.106622418482,2,9
2406107,25,171,1-25-2024-171-06,6,2,0,308.106622418482,2,9
2404000,25,105,1-25-2024-105-04,4,1,0,459.794085497368,2,9
2405455,25,143,1-25-2024-143-09,9,1,0,155.695038201267,2,9
2405203,25,137,1-25-2024-137-06,6,1,9,320.093843420773,2,9
2405813,25,157,1-25-2024-157-10,10,1,0,3935.61438961131,2,9
2403350,25,84,1-25-2024-084-01,1,1,1,61.5499933012625,2,9
2402088,25,49,1-25-2024-049-04,4,1,0,505.356391706328,2,9
2403817,25,100,1-25-2024-100-06,6,2,6,3541.55496377637,2,9
2403894,25,102,1-25-2024-102-03,3,2,0,266.279947571518,2,9
2400691,25,17,1-25-2024-017-08,8,1,6,74.1101384065828,2,9
2400691,25,17,1-25-2024-017-08,8,1,7,74.1101384065828,2,9
2401878,23,28,1-23-2024-028-03,3,2,0,125.990035635089,5,9
2401748,23,26,1-23-2024-026-01,1,1,1,65.7022791512024,5,9
2401748,23,26,1-23-2024-026-01,1,1,6,65.7022791512024,5,9
2401748,23,26,1-23-2024-026-01,1,1,7,65.7022791512024,5,9
2400182,23,3,1-23-2024-003-02,2,1,9,62.9617318466021,5,9
2400182,23,3,1-23-2024-003-02,2,2,6,62.9617318466021,5,9
2404055,23,42,1-23-2024-042-05,5,2,6,106.980373929413,5,9
2404055,23,42,1-23-2024-042-05,5,2,7,106.980373929413,5,9
2405364,10,105,1-10-2024-105-06,6,1,0,607.531493687446,4,9
2403555,10,57,1-10-2024-057-06,6,2,0,529.513381579315,4,9
2405888,10,122,1-10-2024-122-01,1,2,0,59.5313973431497,4,9
2400017,10,1,1-10-2024-001-02,2,1,0,27.8730157541747,4,9
2403761,10,62,1-10-2024-062-03,3,1,0,95.3279654312353,4,9
2403761,10,62,1-10-2024-062-03,3,2,0,95.3279654312353,4,9
2405748,10,117,1-10-2024-117-03,3,3,9,113.722882193099,4,9
2402046,10,26,1-10-2024-026-03,3,1,9,200.267688383572,4,9
2401888,10,25,1-10-2024-025-08,8,1,6,469.660121887338,4,9
2402162,10,28,1-10-2024-028-02,2,1,6,43.1569552808062,4,9
2400390,26,6,1-26-2024-006-02,2,1,1,21.1529220587709,10,9
2400390,26,6,1-26-2024-006-02,2,1,5,21.1529220587709,10,9
2400390,26,6,1-26-2024-006-02,2,1,6,21.1529220587709,10,9
2404758,22,144,1-22-2024-144-06,6,1,0,83.3531700651186,12,9
2402883,22,84,1-22-2024-084-04,4,1,0,32.0683092145635,12,9
2405611,22,173,1-22-2024-173-04,4,2,0,84.481924707802,12,9
2404022,22,122,1-22-2024-122-08,8,1,7,32.2342128751331,12,9
2400384,22,10,1-22-2024-010-09,9,1,6,82.5530701270361,12,9
2405505,22,169,1-22-2024-169-04,4,2,0,115.142712591093,12,9
2403758,22,114,1-22-2024-114-09,9,2,6,97.7343067247537,12,9
2404631,22,137,1-22-2024-137-01,1,1,9,23.1353338048251,12,9
2402759,22,81,1-22-2024-081-03,3,1,0,26.0912892801948,12,9
2402516,22,72,1-22-2024-072-07,7,2,0,320.679448827605,12,9
2401585,22,46,1-22-2024-046-01,1,1,1,23.1353338048251,12,9
2401585,22,46,1-22-2024-046-01,1,1,2,23.1353338048251,12,9
2401585,22,46,1-22-2024-046-01,1,1,4,23.1353338048251,12,9
2401585,22,46,1-22-2024-046-01,1,1,6,23.1353338048251,12,9
2401585,22,46,1-22-2024-046-01,1,1,7,23.1353338048251,12,9
2405129,22,158,1-22-2024-158-04,4,2,9,115.936744622161,12,9
2405369,22,164,1-22-2024-164-08,8,1,0,29.5597025273187,12,9
2406294,22,193,1-22-2024-193-03,3,1,0,26.0912892801948,12,9
2405982,22,180,1-22-2024-180-03,3,1,0,33.5921534966532,12,9
2405982,22,180,1-22-2024-180-03,3,2,3,33.5921534966532,12,9
2400932,22,27,1-22-2024-027-07,7,2,0,57.686594357798,12,9
2402773,22,82,1-22-2024-082-07,7,1,6,33.1640801945841,12,9
2405984,22,182,1-22-2024-182-03,3,1,7,33.5921534966532,12,9
2400145,22,2,1-22-2024-002-01,1,1,6,23.1353338048251,12,9
2400145,22,2,1-22-2024-002-01,1,1,7,23.1353338048251,12,9
